EMAPA:29765,Urogenital,adventitia of caput of epididymis
EMAPA:30634,Urogenital,prepuce of male
EMAPA:30707,Urogenital,prepuce surface epithelium of female
EMAPA:30638,Urogenital,prepuce surface epithelium of male
EMAPA:30655,Urogenital,prepuce surface epithelium of male
EMAPA:35701,Urogenital,preputial gland
EMAPA:30711,Urogenital,preputial gland of female
EMAPA:30499,Urogenital,preputial gland of female
EMAPA:30502,Urogenital,preputial gland of male
EMAPA:30659,Urogenital,preputial gland of male
EMAPA:30640,Urogenital,preputial gland of male
EMAPA:35702,Urogenital,preputial swelling
EMAPA:30478,Urogenital,preputial swelling of female
EMAPA:29220,Urogenital,preputial swelling of male
EMAPA:27937,Urogenital,presumptive endothelium of capillary loop renal corpuscle
EMAPA:27780,Urogenital,presumptive endothelium of renal corpuscle
EMAPA:27778,Urogenital,presumptive mesangium
EMAPA:27931,Urogenital,presumptive mesangium of capillary loop renal corpuscle
EMAPA:16369,Urogenital,presumptive nephric duct
EMAPA:27673,Urogenital,pretubular aggregate
EMAPA:27742,Urogenital,pretubular aggregate
EMAPA:19284,Urogenital,primary follicle
EMAPA:35705,Urogenital,primary oocyte
EMAPA:30779,Urogenital,primary oocyte of mature follicle
EMAPA:29065,Urogenital,primary oocyte of primary follicle
EMAPA:29098,Urogenital,primary sex cord
EMAPA:35707,Urogenital,primary spermatocyte
EMAPA:30870,Urogenital,primitive bladder
EMAPA:17646,Urogenital,primitive collecting duct
EMAPA:28477,Urogenital,primitive collecting duct group
EMAPA:30755,Urogenital,primordial follicle
EMAPA:17386,Urogenital,primordial germ cell
EMAPA:16859,Urogenital,primordial germ cell
EMAPA:16578,Urogenital,primordial germ cell
EMAPA:16579,Urogenital,pronephros
EMAPA:19287,Urogenital,prostate gland
EMAPA:35710,Urogenital,prostate gland dorsolateral lobe
EMAPA:35711,Urogenital,prostate gland epithelium
EMAPA:35712,Urogenital,prostate gland lobe
EMAPA:35713,Urogenital,prostate gland smooth muscle
EMAPA:35714,Urogenital,prostate gland stroma
EMAPA:30942,Urogenital,prostatic urethra
EMAPA:31506,Urogenital,proximal genital tubercle of female
EMAPA:31504,Urogenital,proximal genital tubercle of male
EMAPA:31547,Urogenital,proximal renal vesicle
EMAPA:31549,Urogenital,proximal renal vesicle
EMAPA:27883,Urogenital,proximal segment of s-shaped body
EMAPA:27764,Urogenital,proximal segment of s-shaped body
EMAPA:29669,Urogenital,proximal straight tubule of outer stripe of outer medulla
EMAPA:29661,Urogenital,proximal straight tubule of renal cortex
EMAPA:28862,Urogenital,proximal straight tubule, outer medullary portion
EMAPA:35964,Urogenital,proximal urethral epithelium
EMAPA:31530,Urogenital,proximal urethral epithelium of female
EMAPA:31508,Urogenital,proximal urethral epithelium of male
EMAPA:31436,Urogenital,renal arterial system
EMAPA:17862,Urogenital,renal artery
EMAPA:28373,Urogenital,renal artery
EMAPA:31443,Urogenital,renal capillary
EMAPA:18679,Urogenital,renal capsule
EMAPA:31545,Urogenital,renal connecting segment of comma-shaped body
EMAPA:31546,Urogenital,renal connecting segment of comma-shaped body
EMAPA:31540,Urogenital,renal connecting segment of renal vesicle
EMAPA:31541,Urogenital,renal connecting segment of renal vesicle
EMAPA:28011,Urogenital,renal connecting tubule
EMAPA:31515,Urogenital,renal connecting tubule of capillary loop nephron
EMAPA:27790,Urogenital,renal connecting tubule of capillary loop nephron
EMAPA:31517,Urogenital,renal connecting tubule of mature nephron
EMAPA:31516,Urogenital,renal connecting tubule of maturing nephron
EMAPA:27865,Urogenital,renal connecting tubule of s-shaped body
EMAPA:27758,Urogenital,renal connecting tubule of s-shaped body
EMAPA:35725,Urogenital,renal convoluted tubule
EMAPA:35726,Urogenital,renal corpuscle
EMAPA:17952,Urogenital,renal cortex
EMAPA:28147,Urogenital,renal cortical arterial system
EMAPA:30037,Urogenital,renal cortical capillary
EMAPA:31288,Urogenital,renal cortical fibroblasts
EMAPA:28136,Urogenital,renal cortical interstitium
EMAPA:31312,Urogenital,renal cortical lymphatics
EMAPA:31319,Urogenital,renal cortical nerves
EMAPA:28142,Urogenital,renal cortical vasculature
EMAPA:28152,Urogenital,renal cortical venous system
EMAPA:28387,Urogenital,renal distal tubule
EMAPA:31279,Urogenital,renal fibroblasts
EMAPA:27690,Urogenital,renal interstitium
EMAPA:28518,Urogenital,renal interstitium group
EMAPA:31464,Urogenital,renal large blood vessel
EMAPA:19279,Urogenital,renal medulla
EMAPA:28162,Urogenital,renal medullary arterial system
EMAPA:30043,Urogenital,renal medullary capillary
EMAPA:31326,Urogenital,renal medullary fibroblasts
EMAPA:18326,Urogenital,renal medullary interstitium
EMAPA:31347,Urogenital,renal medullary lymphatics
EMAPA:31354,Urogenital,renal medullary nerves
EMAPA:28157,Urogenital,renal medullary vasculature
EMAPA:28167,Urogenital,renal medullary venous system
EMAPA:29691,Urogenital,renal nerve
EMAPA:35727,Urogenital,renal papilla
EMAPA:28287,Urogenital,renal proximal convoluted tubule
EMAPA:28281,Urogenital,renal proximal tubule
EMAPA:31469,Urogenital,renal small blood vessel
EMAPA:27782,Urogenital,renal tubule
EMAPA:28457,Urogenital,renal vasculature
EMAPA:28376,Urogenital,renal vein
EMAPA:19223,Urogenital,renal vein
EMAPA:31450,Urogenital,renal venous system
EMAPA:27829,Urogenital,renal vesicle
EMAPA:27678,Urogenital,renal vesicle
EMAPA:17381,Urogenital,reproductive system
EMAPA:35951,Urogenital,reproductive system epithelium
EMAPA:35728,Urogenital,reproductive system mesenchyme
EMAPA:31404,Urogenital,resident macrophage of the inner medulla
EMAPA:31389,Urogenital,resident macrophage of the outer medulla
EMAPA:31367,Urogenital,resident macrophage of the perihilar interstitium
EMAPA:31273,Urogenital,resident macrophages
EMAPA:31296,Urogenital,resident macrophages of the cortex
EMAPA:31333,Urogenital,resident macrophages of the medulla
EMAPA:28272,Urogenital,rest of afferent arteriole
EMAPA:31040,Urogenital,rest of cortical component of mesenchymal stroma of ovary
EMAPA:30578,Urogenital,rest of cranial mesonephric tubule
EMAPA:30565,Urogenital,rest of cranial mesonephric tubule
EMAPA:30558,Urogenital,rest of cranial mesonephric tubule
EMAPA:30550,Urogenital,rest of cranial mesonephric tubule of female
EMAPA:30536,Urogenital,rest of cranial mesonephric tubule of male
EMAPA:29854,Urogenital,rest of crus penis
EMAPA:29749,Urogenital,rest of efferent duct
EMAPA:29921,Urogenital,rest of endometrium
EMAPA:29937,Urogenital,rest of epithelial layer of lower vagina
EMAPA:29943,Urogenital,rest of epithelial layer of upper vagina
EMAPA:29860,Urogenital,rest of glans penis
EMAPA:31409,Urogenital,rest of inner medullary interstitium
EMAPA:29806,Urogenital,rest of interstitium of anterior prostate
EMAPA:29820,Urogenital,rest of interstitium of dorsal prostate
EMAPA:29834,Urogenital,rest of interstitium of lateral prostate
EMAPA:19176,Urogenital,rest of interstitium of the testis
EMAPA:29848,Urogenital,rest of interstitium of ventral prostate
EMAPA:31418,Urogenital,rest of medullary renal tubule
EMAPA:29609,Urogenital,rest of mesentery
EMAPA:31394,Urogenital,rest of outer medullary interstitium
EMAPA:29905,Urogenital,rest of oviduct
EMAPA:31373,Urogenital,rest of perihilar interstitium
EMAPA:31304,Urogenital,rest of renal cortical interstitium
EMAPA:31276,Urogenital,rest of renal interstitium
EMAPA:31340,Urogenital,rest of renal medullary interstitium
EMAPA:30879,Urogenital,rest of urogenital sinus
EMAPA:28929,Urogenital,rete ovarii of mesonephros
EMAPA:17966,Urogenital,rete ovarii of ovary
EMAPA:18332,Urogenital,rete testis
EMAPA:27617,Urogenital,rostral parametanephric mesenchyme
EMAPA:29880,Urogenital,ruptured follicle
EMAPA:27756,Urogenital,s-shaped body
EMAPA:27853,Urogenital,s-shaped body
EMAPA:29316,Urogenital,scrotal fold
EMAPA:30624,Urogenital,scrotal fold mesenchyme of male
EMAPA:30627,Urogenital,scrotal fold surface epithelium of male
EMAPA:19296,Urogenital,scrotum
EMAPA:29862,Urogenital,secondary follicle
EMAPA:35755,Urogenital,secondary oocyte
EMAPA:35757,Urogenital,secondary spermatocyte
EMAPA:29657,Urogenital,segment 1 of proximal tubule
EMAPA:29659,Urogenital,segment 2 of proximal tubule
EMAPA:19180,Urogenital,seminal vesicle
EMAPA:18685,Urogenital,seminiferous cord
EMAPA:31476,Urogenital,seminiferous tubule
EMAPA:35761,Urogenital,seminiferous tubule epithelium
EMAPA:29745,Urogenital,septum of scrotum
EMAPA:28661,Urogenital,serosa of bladder
EMAPA:28667,Urogenital,serosa of fundus
EMAPA:29903,Urogenital,serosa of infundibulum
EMAPA:30130,Urogenital,serosa of neck
EMAPA:29913,Urogenital,serosa of rest of oviduct
EMAPA:28673,Urogenital,serosa of trigone
EMAPA:31478,Urogenital,Sertoli cell
EMAPA:19177,Urogenital,Sertoli cell
EMAPA:29106,Urogenital,Sertoli cell
EMAPA:32278,Urogenital,smooth muscle layer of prostatic urethra
EMAPA:30003,Urogenital,smooth muscle layer of renal artery
EMAPA:30019,Urogenital,smooth muscle layer of renal vein
EMAPA:29804,Urogenital,smooth muscle of anterior prostate
EMAPA:29818,Urogenital,smooth muscle of dorsal prostate
EMAPA:29832,Urogenital,smooth muscle of lateral prostate
EMAPA:29846,Urogenital,smooth muscle of ventral prostate
EMAPA:31486,Urogenital,spermatid
EMAPA:31484,Urogenital,spermatocyte
EMAPA:31482,Urogenital,spermatogonium
EMAPA:31488,Urogenital,spermatozoon
EMAPA:28445,Urogenital,stage IV immature nephron
EMAPA:31017,Urogenital,straight limb of immature loop of Henle
EMAPA:29737,Urogenital,stratified epidermal layer of scrotum
EMAPA:32269,Urogenital,striated muscle layer of prostatic urethra
EMAPA:32275,Urogenital,submucosa of bladder
EMAPA:32313,Urogenital,submucosa of dorsal pelvic urethra of female
EMAPA:32293,Urogenital,submucosa of dorsal pelvic urethra of male
EMAPA:32277,Urogenital,submucosa of fundus
EMAPA:32276,Urogenital,submucosa of neck
EMAPA:32301,Urogenital,submucosa of prostatic urethra
EMAPA:32304,Urogenital,submucosa of trigone
EMAPA:32308,Urogenital,submucosa of ventral pelvic urethra of female
EMAPA:32298,Urogenital,submucosa of ventral pelvic urethra of male
EMAPA:32273,Urogenital,superficial cell layer of bladder
EMAPA:32266,Urogenital,superficial cell layer of dorsal pelvic urethra of female
EMAPA:32263,Urogenital,superficial cell layer of dorsal pelvic urethra of male
EMAPA:32268,Urogenital,superficial cell layer of prostatic urethra
EMAPA:28588,Urogenital,superficial cell layer of ureter
EMAPA:32291,Urogenital,superficial cell layer of ventral pelvic urethra of female
EMAPA:32284,Urogenital,superficial cell layer of ventral pelvic urethra of male
EMAPA:30730,Urogenital,surface epithelium of crus of clitoris
EMAPA:30668,Urogenital,surface epithelium of crus penis
EMAPA:30490,Urogenital,surface epithelium of distal genital tubercle of female
EMAPA:29209,Urogenital,surface epithelium of distal genital tubercle of male
EMAPA:30745,Urogenital,surface epithelium of epididymis
EMAPA:30496,Urogenital,surface epithelium of female preputial swelling
EMAPA:30831,Urogenital,surface epithelium of glans clitoris
EMAPA:30720,Urogenital,surface epithelium of glans clitoris
EMAPA:29256,Urogenital,surface epithelium of glans of male genital tubercle
EMAPA:30646,Urogenital,surface epithelium of glans penis
EMAPA:30438,Urogenital,surface epithelium of labial swelling
EMAPA:30429,Urogenital,surface epithelium of labioscrotal swelling of female
EMAPA:30515,Urogenital,surface epithelium of labioscrotal swelling of male
EMAPA:29223,Urogenital,surface epithelium of male preputial swelling
EMAPA:17963,Urogenital,surface epithelium of ovary
EMAPA:31535,Urogenital,surface epithelium of proximal genital tubercle of female
EMAPA:31502,Urogenital,surface epithelium of proximal genital tubercle of male
EMAPA:31240,Urogenital,surface epithelium of testis
EMAPA:19085,Urogenital,suspensory ligament of ovary
EMAPA:30763,Urogenital,tertiary follicle
EMAPA:29731,Urogenital,testicular branch of genital nerve
EMAPA:17972,Urogenital,testis
EMAPA:35856,Urogenital,testis cortical region
EMAPA:35857,Urogenital,testis medullary region
EMAPA:35858,Urogenital,testis mesenchyme
EMAPA:31260,Urogenital,theca of atretic follicle
EMAPA:30787,Urogenital,theca of mature follicle
EMAPA:29882,Urogenital,theca of ruptured follicle
EMAPA:29872,Urogenital,theca of secondary follicle
EMAPA:30769,Urogenital,theca of tertiary follicle
EMAPA:28361,Urogenital,thin ascending limb of inner medulla
EMAPA:35861,Urogenital,thin ascending limb of medulla
EMAPA:28328,Urogenital,thin ascending limb of outer medulla
EMAPA:28355,Urogenital,thin descending limb of inner medulla
EMAPA:29681,Urogenital,thin descending limb of inner stripe of outer medulla
EMAPA:28325,Urogenital,thin descending limb of outer medulla
EMAPA:30522,Urogenital,tunica albuginea of ovary
EMAPA:19289,Urogenital,tunica albuginea of testis
EMAPA:19179,Urogenital,tunica vaginalis testis
EMAPA:35891,Urogenital,unfertilized egg
EMAPA:27684,Urogenital,upper limb of comma-shaped body
EMAPA:27841,Urogenital,upper limb of comma-shaped body
EMAPA:18987,Urogenital,upper part of vagina
EMAPA:18323,Urogenital,urachus
EMAPA:17950,Urogenital,ureter
EMAPA:35895,Urogenital,ureter interstitium
EMAPA:27711,Urogenital,ureteral mesenchyme
EMAPA:28567,Urogenital,ureteral mesenchyme middle layer
EMAPA:28570,Urogenital,ureteral mesenchyme outer layer
EMAPA:28561,Urogenital,ureteral mesenchyme subepithelial layer
EMAPA:29993,Urogenital,ureteral mesenchyme, rest of
EMAPA:28844,Urogenital,ureteral smooth muscle layer
EMAPA:28811,Urogenital,ureteral smooth muscle layer
EMAPA:29633,Urogenital,ureteral smooth muscle layer inner longitudinal muscle
EMAPA:28850,Urogenital,ureteral smooth muscle layer interstitium
EMAPA:30150,Urogenital,ureteral smooth muscle layer interstitium
EMAPA:29635,Urogenital,ureteral smooth muscle layer outer circular muscle
EMAPA:28847,Urogenital,ureteral smooth muscle layer smooth muscle component
EMAPA:28814,Urogenital,ureteral smooth muscle layer smooth muscle component
EMAPA:30850,Urogenital,ureteral vasculature
EMAPA:17376,Urogenital,ureteric bud
EMAPA:17209,Urogenital,ureteric bud
EMAPA:27627,Urogenital,ureteric stalk
EMAPA:27608,Urogenital,ureteric stalk
EMAPA:27605,Urogenital,ureteric tip
EMAPA:27694,Urogenital,ureteric tip
EMAPA:27749,Urogenital,ureteric tip
EMAPA:27625,Urogenital,ureteric tip
EMAPA:31045,Urogenital,ureteric tree terminal branch excluding tip itself
EMAPA:27697,Urogenital,ureteric trunk
EMAPA:28494,Urogenital,ureteric trunk
EMAPA:28405,Urogenital,ureteric trunk
EMAPA:30891,Urogenital,urethra
EMAPA:30901,Urogenital,urethra
EMAPA:28747,Urogenital,urethra of female
EMAPA:18692,Urogenital,urethra of male
EMAPA:35896,Urogenital,urethra urothelium
EMAPA:31518,Urogenital,urethral epithelium
EMAPA:30470,Urogenital,urethral epithelium of female
EMAPA:30467,Urogenital,urethral epithelium of male
EMAPA:30888,Urogenital,urethral fold
EMAPA:30899,Urogenital,urethral fold
EMAPA:30927,Urogenital,urethral fold of female
EMAPA:18693,Urogenital,urethral fold of male
EMAPA:30915,Urogenital,urethral fold of phallic urethra
EMAPA:35965,Urogenital,urethral opening
EMAPA:31531,Urogenital,urethral opening of female
EMAPA:31505,Urogenital,urethral opening of male
EMAPA:30897,Urogenital,urethral plate
EMAPA:28555,Urogenital,urethral plate
EMAPA:30924,Urogenital,urethral plate of female
EMAPA:18998,Urogenital,urethral plate of male
EMAPA:30913,Urogenital,urethral plate of phallic urethra
EMAPA:28263,Urogenital,urinary space of mature renal corpuscle
EMAPA:27985,Urogenital,urinary space of maturing renal corpuscle
EMAPA:17366,Urogenital,urinary system
EMAPA:35953,Urogenital,urinary system epithelium
EMAPA:35898,Urogenital,urinary system mesenchyme
EMAPA:17367,Urogenital,urinary system mesentery
EMAPA:17378,Urogenital,urogenital membrane
EMAPA:17210,Urogenital,urogenital membrane
EMAPA:17368,Urogenital,urogenital mesentery
EMAPA:35899,Urogenital,urogenital ridge
EMAPA:17379,Urogenital,urogenital sinus
EMAPA:17211,Urogenital,urogenital sinus
EMAPA:17380,Urogenital,urorectal septum
EMAPA:17212,Urogenital,urorectal septum
EMAPA:28601,Urogenital,urothelium of bladder
EMAPA:32264,Urogenital,urothelium of dorsal pelvic urethra of female
EMAPA:32300,Urogenital,urothelium of dorsal pelvic urethra of male
EMAPA:28607,Urogenital,urothelium of fundus
EMAPA:30081,Urogenital,urothelium of neck
EMAPA:28759,Urogenital,urothelium of pelvic urethra of female
EMAPA:28697,Urogenital,urothelium of pelvic urethra of male
EMAPA:30946,Urogenital,urothelium of penile urethra
EMAPA:30930,Urogenital,urothelium of phallic urethra of female
EMAPA:28853,Urogenital,urothelium of phallic urethra of male
EMAPA:30952,Urogenital,urothelium of prostatic urethra
EMAPA:28613,Urogenital,urothelium of trigone
EMAPA:28089,Urogenital,urothelium of ureter
EMAPA:32282,Urogenital,urothelium of ventral pelvic urethra of female
EMAPA:32258,Urogenital,urothelium of ventral pelvic urethra of male
EMAPA:29919,Urogenital,uterine gland
EMAPA:18985,Urogenital,uterine horn
EMAPA:29030,Urogenital,uterine horn epithelium
EMAPA:29034,Urogenital,uterine horn muscular layer
EMAPA:35900,Urogenital,uterine stroma
EMAPA:29915,Urogenital,uterus
EMAPA:18986,Urogenital,vagina
EMAPA:35902,Urogenital,vagina stroma
EMAPA:28679,Urogenital,vasculature of bladder
EMAPA:30801,Urogenital,vasculature of bulbourethral gland
EMAPA:30835,Urogenital,vasculature of clitoris
EMAPA:30793,Urogenital,vasculature of ductus deferens
EMAPA:30799,Urogenital,vasculature of ejaculatory duct
EMAPA:30795,Urogenital,vasculature of epididymis
EMAPA:30845,Urogenital,vasculature of labia
EMAPA:30809,Urogenital,vasculature of oviduct
EMAPA:32283,Urogenital,vasculature of pelvic urethra of female
EMAPA:32262,Urogenital,vasculature of pelvic urethra of male
EMAPA:30807,Urogenital,vasculature of penis
EMAPA:30805,Urogenital,vasculature of prostate gland
EMAPA:32265,Urogenital,vasculature of prostatic urethra
EMAPA:30791,Urogenital,vasculature of scrotum
EMAPA:30797,Urogenital,vasculature of seminal vesicle
EMAPA:29603,Urogenital,vasculature of testis
EMAPA:29631,Urogenital,vasculature of the ovary
EMAPA:30811,Urogenital,vasculature of uterus
EMAPA:30813,Urogenital,vasculature of vagina
EMAPA:31561,Urogenital,ventral mesenchyme of pelvic urethra
EMAPA:29836,Urogenital,ventral prostate gland
EMAPA:29838,Urogenital,ventral prostatic epithelium
EMAPA:29844,Urogenital,ventral prostatic interstitium
EMAPA:30079,Urogenital,ventrolateral genital swelling
EMAPA:35920,Urogenital,vesicular gland
EMAPA:27772,Urogenital,visceral epithelium of capillary loop renal corpuscle
EMAPA:27913,Urogenital,visceral epithelium of capillary loop renal corpuscle
EMAPA:28254,Urogenital,visceral epithelium of mature renal corpuscle
EMAPA:27967,Urogenital,visceral epithelium of maturing renal corpuscle
EMAPA:27895,Urogenital,visceral epithelium of s-shaped body
EMAPA:27766,Urogenital,visceral epithelium of s-shaped body
EMAPA:16245,Urogenital,visceral organ system
